[21:12:39] [main/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', name='PROD'
[21:12:40] [main/WARN]: Ambiguity between arguments [teleport, destination] and [teleport, targets] with inputs: [Player, 0123, @e, dd12be42-52a9-4a91-a8a1-11c01849e498]
[21:12:40] [main/WARN]: Ambiguity between arguments [teleport, location] and [teleport, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[21:12:40] [main/WARN]: Ambiguity between arguments [teleport, location] and [teleport, targets] with inputs: [0.1 -0.5 .9, 0 0 0]
[21:12:40] [main/WARN]: Ambiguity between arguments [teleport, targets] and [teleport, destination] with inputs: [Player, 0123, dd12be42-52a9-4a91-a8a1-11c01849e498]
[21:12:40] [main/WARN]: Ambiguity between arguments [teleport, targets, location] and [teleport, targets, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[21:12:40] [main/INFO]: Reloading ResourceManager: Default
[21:12:42] [Worker-Main-2/INFO]: Loaded 7 recipes
[21:12:43] [Worker-Main-2/INFO]: Loaded 927 advancements
[21:12:46] [Server thread/INFO]: Starting minecraft server version 1.16.3
[21:12:46] [Server thread/INFO]: Loading properties
[21:12:46] [Server thread/INFO]: Default game type: SURVIVAL
[21:12:46] [Server thread/INFO]: Generating keypair
[21:12:46] [Server thread/INFO]: Starting Minecraft server on *:25565
[21:12:46] [Server thread/INFO]: Using epoll channel type
[21:12:46] [Server thread/INFO]: Preparing level "world"
[21:12:47] [Server thread/INFO]: Preparing start region for dimension minecraft:overworld
[21:12:50] [Server thread/INFO]: Preparing spawn area: 0%
[21:12:50] [Server thread/INFO]: Preparing spawn area: 0%
[21:12:50] [Server thread/INFO]: Preparing spawn area: 0%
[21:12:50] [Server thread/INFO]: Preparing spawn area: 0%
[21:12:50] [Server thread/INFO]: Preparing spawn area: 0%
[21:12:50] [Server thread/INFO]: Preparing spawn area: 0%
[21:12:50] [Server thread/INFO]: Preparing spawn area: 0%
[21:12:50] [Server thread/INFO]: Preparing spawn area: 0%
[21:12:51] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[21:12:51] [Server thread/INFO]: Preparing spawn area: 24%
[21:12:52] [Server thread/INFO]: Time elapsed: 5392 ms
[21:12:52] [Server thread/INFO]: Done (5.639s)! For help, type "help"
[21:12:57] [User Authenticator #1/INFO]: UUID of player goeieakka69 is fea2660b-f529-481e-8785-e3ad427c36e9
[21:12:57] [Server thread/INFO]: goeieakka69[/82.171.3.115:52701] logged in with entity id 193 at (-327.6217011418323, 63.9375, 1043.5523887594827)
[21:12:57] [Server thread/INFO]: goeieakka69 joined the game
[21:13:02] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 2123ms or 42 ticks behind
[21:13:25] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 8411ms or 168 ticks behind
[21:13:51] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 2069ms or 41 ticks behind
[21:13:59] [User Authenticator #2/INFO]: UUID of player Budhaa is 3ded6574-ed31-4b24-a53e-2a307a41e264
[21:14:00] [Server thread/INFO]: Budhaa[/80.100.202.44:51361] logged in with entity id 662 at (2011.1738424546907, 49.450674385666574, 681.8002376764632)
[21:14:00] [Server thread/INFO]: Budhaa joined the game
[21:14:34] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 27778ms or 555 ticks behind
[21:14:57] [User Authenticator #3/INFO]: UUID of player ABQP01 is becfb969-6ff1-4b58-ba50-ebc27a76a9fa
[21:14:57] [Server thread/INFO]: ABQP01[/77.164.137.124:61524] logged in with entity id 1150 at (2001.2213434845764, 63.1212968405392, 708.776799284867)
[21:14:57] [Server thread/INFO]: ABQP01 joined the game
[21:15:00] [Server thread/WARN]: Budhaa moved too quickly! 15.144204246365007,2.825391239639444,9.62352696062544
[21:15:29] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 39995ms or 799 ticks behind
[21:16:23] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 39291ms or 785 ticks behind
[21:17:07] [User Authenticator #4/INFO]: UUID of player Rubinator12 is b730ddb1-7872-4712-8db9-e91778fd9cc0
[21:17:09] [Server thread/INFO]: Rubinator12[/84.27.134.42:54421] logged in with entity id 1870 at (2015.1479423868464, 48.0, 676.1921437452578)
[21:17:09] [Server thread/INFO]: Rubinator12 joined the game
[21:17:25] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 46844ms or 936 ticks behind
[21:18:11] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 30807ms or 616 ticks behind
[21:18:44] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 18460ms or 369 ticks behind
[21:19:08] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 9083ms or 181 ticks behind
[21:19:33] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 10066ms or 201 ticks behind
[21:19:58] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 9743ms or 194 ticks behind
[21:20:21] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 7975ms or 159 ticks behind
[21:20:43] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 7503ms or 150 ticks behind
[21:21:05] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 6325ms or 126 ticks behind
[21:21:27] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 6969ms or 139 ticks behind
[21:21:52] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 10801ms or 216 ticks behind
[21:22:14] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 7054ms or 141 ticks behind
[21:22:34] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 4710ms or 94 ticks behind
[21:23:11] [Server thread/WARN]: Mismatch in destroy block pos: fx{x=2117, y=71, z=760} fx{x=2114, y=70, z=760}
[21:23:11] [Server thread/WARN]: Mismatch in destroy block pos: fx{x=2117, y=71, z=761} fx{x=2114, y=70, z=760}
[21:23:11] [Server thread/WARN]: Mismatch in destroy block pos: fx{x=2117, y=71, z=761} fx{x=2114, y=70, z=760}
[21:23:31] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved wrongly! 0.46374196040142124
[21:23:31] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved wrongly! 1.030117493848138
[21:23:31] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved wrongly! 1.596430003456362
[21:23:31] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved wrongly! 2.1627087902647872
[21:23:31] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved wrongly! 2.728969532675819
[21:23:31] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved wrongly! 3.0582899916805673
[21:23:31] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved wrongly! 3.37830361124702
[21:23:31] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved wrongly! 3.69001739116311
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 36.5521532246039,0.0,0.195802856066166
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 37.11866730220777,0.0,0.19365631057848987
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 37.685195183348696,0.0,0.19150976509081374
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 38.25173525475884,0.0,0.19007030815510007
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 38.55487955137983,0.0,0.19007030815510007
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 38.71708602045669,0.0,0.19007030815510007
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 38.80387946801147,0.0,0.19007030815510007
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 38.85032091132348,0.0,0.19007030815510007
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 38.87517080169732,0.0,0.19007030815510007
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 38.88846748258288,0.0,0.19007030815510007
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 38.89558227141765,0.0,0.19007030815510007
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 38.89938925306956,0.0,0.19007030815510007
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 38.89938925306956,0.0,0.19007030815510007
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 39.161633705378335,0.0,0.2147825922913853
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 39.56377896511913,0.0,0.2568380513862394
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 40.034319790594054,0.0,0.19546919835875087
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 40.547419569528756,0.0,0.09975026614233684
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 41.08824631013522,0.0,0.011925566277795951
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 41.646342647540905,0.0,-0.028884141037906375
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.2088835482657,0.0,1.9834078057101578E-4
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.50988796838806,0.0,0.015759796959628147
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.670949432214684,0.0,0.02408642189902821
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.75713021028923,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.80324382637764,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.827918302940134,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.841121123392895,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.848185689381125,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
[21:23:32] [Server thread/WARN]: kanker vlug beest (vehicle of goeieakka69) moved too quickly! 42.85196579778926,0.0,0.02854183288900458
